ReactionID,ReactionName,Subsystem,HFD_mean,WD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,HFD_n,WD_n,q_value,Significant,Direction
GSNKm,Guanosine kinase (mitochondrial),Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GPAMm_hs,Glycerol-3-phosphate acyltransferase,Triacylglycerol Synthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G6PDH2er,Glucose 6 phosphate dehydrogenase  endoplasmic reticulum,Pentose Phosphate Pathway,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G6PPer,"Glucose-6-phosphate phosphatase, edoplasmic reticular",Glycolysis/Gluconeogenesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G6Pter,Glucose 6 phosphate endoplasmic reticular transport via diffusion,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GABAVESSEC,GABA secretion via secretory vesicle (ATP driven),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GACMTRc,Guanidinoacetate N-methyltransferase (c),Urea cycle/amino group metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GACPAILter,Glucosaminyl-acylphosphatidylinositol ER flippase,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GAL3ST11,Galactosylceramide sulfotransferase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GAL3ST12,Galactosylceramide sulfotransferase,Sphingolipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALACGLCGALGBSIDEte,Transport of Gal-GlcNac-Gal Globoside,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALACGLCGALGBSIDEtg,Galacglcgalgbside hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALASE10ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GDCHOLAte,Bile acid intracellular transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALASE12ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALASE13ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALASE14ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALASE15ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALASE16ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALASE17ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALASE18ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALASE19ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAASE8ly,"Beta-glucuronidase, lysosomal",Hyaluronan Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAASE9ly,"Beta-glucuronidase, lysosomal",Hyaluronan Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAE1g,Chondroitin-glucuronate 5-epimerase,Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALASE11ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G14T19g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G14T20g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G14T21g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G14T2g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G14T3g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G14T4g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G14T5g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G14T6g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G14T7g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G14T8g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G14T9g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G6PDH1er_copy2,"Glucose-6-phosphate dehydrogenase, endoplasmic reticulum",Pentose Phosphate Pathway,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G16MT_L,"Glycolipid 1,6-alpha-D-mannosyltransferase (liver)",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G16MT_U,"Glycolipid 1,6-alpha-D-mannosyltransferase (uterus)",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G1M6MASNB1terg,G1m6masnB1 endoplasmic reticulum to Golgi transport,N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G1M7MASNBterg,G1m7masnC endoplasmic reticulum to Golgi transport,N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G1M7MASNCterg,G1m7masnC endoplasmic reticulum to Golgi transport,N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G1M8MASNterg,G1m8masn transport from endoplasmic reticulum to Golgi apparatus,N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G1PTT,Glucose-1-phosphate thymidylyltransferase,Nucleotide Sugar Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G2M8MASNterg,G2m8masn transport from endoplasmic reticulum to Golgi apparatus,N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G3M8MASNterg,G3m8masn transport from endoplasmic reticulum to Golgi apparatus,N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G5SADs,L-glutamate 5-semialdehyde dehydratase (spontaneous),Urea cycle/amino group metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G5SDym,"Glutamate-5-semialdehyde dehydrogenase, mitochondria",Urea cycle/amino group metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G6PDH1er_copy1,"Glucose-6-phosphate dehydrogenase, endoplasmic reticulum",Pentose Phosphate Pathway,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
G14Tg,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCURtly,Glucuronate transport into lysososme,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCtg,"Glucose transport, Golgi apparatus","Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCtly,Glucose efflux from lysosome,"Transport, Lysosomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLNALANaEx,L-alanine/L-glutamine Na-dependent exchange (Gln-L in),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLNS,Glutamine synthetase,Glutamate metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLNSERNaEx,L-serine/L-glutamine Na-dependent exchange (Gln-L in),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLNtm,L-glutamine transport via electroneutral transporter,"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLU5Km,Glutamate 5-kinase (m),Urea cycle/amino group metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLUCYS,Gamma-glutamylcysteine synthetase,Glutathione Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
LEUKTRB4t,Leukotriene B4 transmembrane (homo sapiens) transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GCALDDm,"Glycolaldehyde dehydrogenase, mitochondrial",Glyoxylate and Dicarboxylate Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAE2g,Heparosan-N-sulfate-glucuronate 5-epimerase,Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GCC2bim,Glycine cleavage system  lipoamide  irreversible  mitochondrial,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GCC2cm,Glycine cleavage complex  lipoamide   mitochondrial,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GCCam,Glycine cleavage complex  lipoylprotein   mitochondrial,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GCCbim,Glycine cleavage complex  lipoylprotein  irreversible  mitochondrial,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GCCcm,Glycine cleavage complex  lipoylprotein   mitochondrial,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GCHOLAt3,ABC bile acid transporter,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GCHOLAtx,Bile acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GCNTg,"N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase",Blood Group Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GD1B2te,Gd1b2 hs transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GD1B2tg,Gd1b2 hs intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GD1Cte,Gd1c hs  transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GD1Ctg,Gd1c hs  intracellular transport,"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GCC2am,Glycine cleavage complex  lipoamide   mitochondrial,"Glycine, Serine, and Threonine Metabolism",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAT2g,"Chondroitin glucuronyltransferase II, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAT3g,"Chondroitin glucuronyltransferase II, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAT4g,"Chondroitin glucuronyltransferase II, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAT5g,"Chondroitin glucuronyltransferase II, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAT6g,Heparan glucuronyltransferase II,Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAT7g,Heparan glucuronyltransferase II,Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAT8g,Heparan glucuronyltransferase II,Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCAT9g,Heparan glucuronyltransferase II,Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCATg,"UDP-D-glucuronate:galactosylgalactosylxylose glucuronosyltransferase, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCNACASE1ly,"Alpha-N-acetylglucosaminidase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCNACASE2ly,"Alpha-N-acetylglucosaminidase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCURter,Glucuronate endoplasmic reticular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCNACASE4ly,"Alpha-N-acetylglucosaminidase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCNACASE5ly,"Alpha-N-acetylglucosaminidase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCNACDASg,GlcNAc N-deacetylase / N-sulfotransferase,Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCNACPT_L,UDP-GlcNAc:dolichol-phosphate GlcNAc phosphotransferase (liver),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCNACPT_U,UDP-GlcNAc:dolichol-phosphate GlcNAc phosphotransferase (uterus),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCNACT1g,"Alpha-N-acetylglucosaminyltransferase I, Golgi apparatus",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCNACT2g,Alpha-N-acetylglucosaminyltransferase II,Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCNACT3g,Alpha-N-acetylglucosaminyltransferase II,Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCNACT4g,Alpha-N-acetylglucosaminyltransferase II,Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCNACT5g,Alpha-N-acetylglucosaminyltransferase II,Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCNACT_L,UDP-GlcNAc:N-acetyl-D-glucosaminyl diphosphodolichol N-acetyl-D-glucosaminyltransferase (liver),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCNACT_U,UDP-GlcNAc:N-acetyl-D-glucosaminyl diphosphodolichol N-acetyl-D-glucosaminyltransferase (uterus),N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GLCNACASE3ly,"Alpha-N-acetylglucosaminidase, lysosomal",Heparan sulfate degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FA160ACPHi,Fatty-acyl-ACP hydrolase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FA161ACPHi,Fatty-acyl-ACP hydrolase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FA180ACPH,Fatty acyl ACP hydrolase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FA181ACPH,Fatty acyl ACP hydrolase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FA1821ACPH,Fatty-acyl-ACP hydrolase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FA1822ACPH,Fatty-acyl-ACP hydrolase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FA182ACPH,Fatty acyl ACP hydrolase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FACOAL150,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FACOAL170,Fatty-acid--CoA ligase,Fatty acid activation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ATP1ter,"ADP/ATP transporter, endoplasmic reticulum","Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ATP2ter,"AMP/ATP transporter, endoplasmic reticulum","Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
GALNACT2g,"Uridine diphosphoacetylgalactosamine-chondroitin acetylgalactosaminyltransferase II, Golgi",Chondroitin / heparan sulfate biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ATPH2e,ATP diphosphohydrolase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
BILGLCURte,Bilirubin monoglucuronide transport MDR,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
BILGLCURtr,Glucuronidated compound transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
BILIRED,Nad(p)h biliverdin reductase,Heme Degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
BILIRUBtr,"Lipid, flip-flop intracellular transport","Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
BIOCYTtn,"Biocytin transport, nuclear","Transport, Nuclear",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
BMTer_L,"B mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
BMTer_U,"B mannosyltransferase, endoplasmic reticulum",Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
BPNT,"3',5'-bisphosphate nucleotidase",Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
BPNT2,3'-Phospho-5'-adenylyl sulfate 3'-phosphohydrolase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
BTND1,Biotinidase (biotin),Biotin Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ATPH1e,ATP diphosphohydrolase,Nucleotides,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ENMAN4g,"Endomannosidase (m6masnC-producing), Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ENMAN5g,"Endomannosidase (m6masnB2-producing), Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ENMAN6g,"Endomannosidase (m5masnB1-producing), Golgi apparatus",N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
EPCTX,Ethanolamine-phosphate cytidylyltransferase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ESTRADIOLGLCt2,17-beta-D-glucuronide transport (ATP-dependent),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ESTRADIOLGLCtr,Glucuronidated compound transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ESTRADIOLt,Transport of Estradiol ,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ESTRIOLGLCte,Glucuronidated compound transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ESTRIOLGLCtr,Glucuronidated compound transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ESTRIOLtr,Estriol intracellular transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ESTRONEGLCt,ABC transporter,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FA141ACPHi,Fatty-acyl-ACP hydrolase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ESTRONESt2,Estrone-3-sulfate transport via sodium cotransport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ESTSULT,Estrogen sulfotransferase,Steroid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FALDtm,Formaldehyde transport via diffusion (mitochondrial),"Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ETHP,Ethanolamine phosphate phosphatase,Glycerophospholipid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ETOHMO,Ethanol monooxygenase,Glycolysis/Gluconeogenesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ETOHt,Ethanol reversible transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ETOHtx,"Ethanol transport via diffusion, glyoxysome","Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
F1Atg,F1alpha transport (from golgi to lysosome),"Transport, Golgi Apparatus",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
F1PGT,Fucose-1-phosphate guanylyltransferase,Fructose and Mannose Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
F6Tg,Glycoprotein 6-alpha-L-fucosyltransferase,N-Glycan Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FA120ACPHi,Fatty-acyl-ACP hydrolase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
FA140ACPHi,Fatty-acyl-ACP hydrolase,Fatty Acid Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
ESTRONEGLCtr,Glucuronidated compound transport,"Transport, Endoplasmic Reticular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
C180CRNt,C180 transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
C181CPT1,Carnitine octadecenoyl transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
C181CPT2,Carnitine octadecenoyl transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
C181CRNt,C181 transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
C204CPT1,Carnitine C20:4 transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
C204CPT2,Arachidonic acid transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
C204CRNt,Arachidonic acid transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
C226COAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
C226CPT1,Carnitine C22:6 transferase,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
C226CPT2,C226 transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
C226CRNt,C226 transport into the mitochondria,Carnitine shuttle,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
BTND1n,"Biotinidase (biotin), nuclear",Biotin Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
C2M26DCOAHLx,"Cis-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA hydro-lyase (x)",Limonene and pinene degradation,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
CAATPS,CAATPS,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
CAMPt,CAMP transport (ATP-dependent),"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
CAROtr,Beta-carotene transport via diffusion,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
CARVEOLte,Xenobiotic transport,"Transport, Extracellular",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
CAT2p,"Catalase A, peroxisomal (ethanol)",Glycolysis/Gluconeogenesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
CBL2OR,NADH:cob(III)alamine oxidoreductase,Vitamin B12 Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
CBL2tm,"Cob(II)alamine transport, mitochondrial","Transport, Mitochondrial",0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
CBLATm,"Cob(I)alamin adenosyltransferase, mitochondrial",Vitamin B12 Metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
CBPPer,"Carbamoyl phosphate phosphotransferase, endoplasmic reticulum",Glycolysis/Gluconeogenesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
CBPS,Carbamoyl-phosphate synthase (glutamine-hydrolysing),Pyrimidine Biosynthesis,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
CBPSam,Carbamoyl-phosphate synthase (ammonia) (mitochondria,Glutamate metabolism,0.0,0.0,0.0,0.0,,,0.0,38,12,1.0,False,Down
